uuid	name	profile	shapeSet
c76b89a3-7731-4ae1-99d4-788a29319360	obj_containers_haycrate	Large Parts	containers.shapeset
c7772f74-f120-4008-8121-977e52a1d7c0	obj_road_signcurve	Large Parts	decor.shapeset
c79a1857-a5c7-4616-b507-f1b151c31fe8	obj_decor_sign09	Medium Parts	decor.shapeset
c807b38c-52b6-45cf-8cd3-1a46e6a9627f	obj_spaceship_wall02_damaged	Large Parts	spaceship_survivalobject.shapeset
c844468a-8a31-4306-8af2-43e3f8cf0c13	obj_dekotora_railing02	Medium Parts	dekotora.shapeset
c85957a1-c393-4352-ba79-5004bb4f07a2	obj_fittings_generatorpipemulti	Small Parts	fittings.shapeset
c8650c34-30ec-42c5-8dc3-7652ba4034ff	obj_survivalobject_elevatorwallleft	Large Parts	survivalobject.shapeset
c86c5cb8-7b68-4d55-b9ee-1840d1d9ea5a	obj_artifact_fossil01	Quest / Special Items	artifact_creative.shapeset
c89f7bc8-5720-474d-989d-761916a411b2	obj_decor_boot	Small Parts	decor.shapeset
c8b1bc7b-304e-44ce-9ca1-937b8e69d70c	obj_interactive_encryptor_destruction	Medium Parts	interactive.shapeset
c8c07259-bc23-45a1-8a4c-585962274f19	obj_industrial_beamshelf	Medium Parts	industrial.shapeset
c8ca8731-3af2-4554-9019-6b941affcb16	obj_manmade_scraproof01	Large Parts	manmade.shapeset
c8d3b9ba-5bb1-49c5-aeb0-6c32f9b1e5c8	obj_destructable_tape_taperoll01	Small Parts	destructable_tape.shapeset
c8ec5c2d-968c-45c3-9a6a-1da0137d3ba1	blk_spaceshipfloor_restricted	Blocks	blocks_survivalobject.shapeset
c91caa70-f9a6-487a-bfe1-16400e5ab482	obj_harvests_crystal_large02_p01	Resources	harvests_crystal.shapeset
c938e84c-ff59-4e7e-a87c-5211ac903927	obj_industrial_antenna02	Large Parts	industrial.shapeset
c9396a42-67c3-4fa3-b682-31428ff9eced	obj_resource_flower	Resources	resource_creative.shapeset
c96ab903-f238-4bae-a614-28a758716d00	obj_scrap_gasengine	Small Parts	interactive_scrap_creative.shapeset
c9ce53cc-5838-4ae0-9feb-8ee6b6a01a5b	obj_harvests_nonepart_tier5_p07	Resources	harvests_nonepart.shapeset
c9d61f53-ebd3-4bb5-8789-43b00edbcc8b	obj_harvests_stones_p03	Resources	harvests_stones.shapeset
ca003562-fde7-463c-969e-f8334ae54387	obj_interactive_toilet	Medium Parts	interactive.shapeset
ca208216-99f0-43d1-900d-cb0924223b65	obj_harvests_trees_pine02_p09	Resources	harvests_trees.shapeset
cb3dc4fc-603b-4919-9a71-7ce7cb1593bb	obj_castedpart_t5	Large Parts	castedpart.shapeset
cb40d51e-86dc-4bf4-999a-879dbfe91e4b	obj_rewards_lowriderwheel	Quest / Special Items	rewards.shapeset
cb7305b2-d8b5-4302-aff3-6cdd9212ca64	obj_consumable_sunshake	Consumables	consumable_creative.shapeset
cbc6fc23-dcc9-4d6f-a7aa-9a3ae37ca41f	obj_warehouse_overheadcranerope	Large Parts	warehouse.shapeset
cbd2c2d3-ea26-4805-b9fe-5694f89f162f	obj_rewards_pictureframe	Quest / Special Items	rewards.shapeset
cc454365-7262-4953-a190-4bead4f4a260	obj_warehouse_encryptorsign_destruction	Large Parts	warehouse.shapeset
cc5f3b6e-d2de-45ed-bc26-d640bd1663ec	obj_interactive_builderguide_finished	Medium Parts	survivalobject.shapeset
cc7fdd4a-ae17-44c8-9f91-089ea00f4891	obj_packingstation_screen_fruit	Large Parts	survivalobject.shapeset
cc80b6e0-f756-4036-9cd6-77af13a6de36	obj_tool_bucket_oil	Small Parts	bucket.shapeset
ccf8c454-6f8a-4f22-a64f-31e854daf103	bq_nicehouse_01	Small Parts	builderguide.shapeset
cd0eff89-b693-40ee-bd4c-3500b23df44e	blk_concretetiles	Blocks	blocks.shapeset
cd18840d-d4ee-4f36-8ab1-843c823b0dcf	obj_harvests_stones_p01	Resources	harvests_stones.shapeset
cd5cf990-a08e-4e0b-9824-334fe13bf379	obj_rewards_bowlingball	Quest / Special Items	rewards.shapeset
cdd6762b-263f-4dbc-b859-bceb56dbe92d	obj_dekotora_octalight	Medium Parts	dekotora.shapeset
ce1117c1-35d4-4c77-9a31-740078c6b1d8	obj_destructable_tape_taperoll02	Small Parts	destructable_tape.shapeset
ce350b5c-cebb-42b0-b8ba-1bf084a0090c	obj_industrial_satellite03	Medium Parts	industrial.shapeset
ce37c509-2be6-4368-8ac7-a34a75fab248	obj_harvests_trees_birch02_p02	Resources	harvests_trees.shapeset
ce66734b-2122-460e-94dc-ccc73d799e32	obj_building_slippery	Medium Parts	building.shapeset
ce7b8345-9f10-42fe-a185-aa229d05f473	obj_voxelmaterial_t1	Resources	voxelmaterial.shapeset
cec1d36c-b48a-43d2-9667-5e53b62dd4c5	obj_plants_poleplant	Large Parts	plants.shapeset
cf3fdcfc-a7e5-4497-b000-ffda67dd8db7	obj_interactive_driverseat_creative	Large Parts	interactive.shapeset
cf41bd2d-8bd3-432b-8a92-a36eda7e7740	obj_tool_sledgehammer	Components	tool_parts.shapeset
cf46678b-c947-4267-ba85-f66930f5faa4	obj_interactive_sensor_02	Small Parts	interactive_upgradeable.shapeset
cf4daf85-36a2-479f-96dc-b6201bc12d36	obj_warehouse_packingtablesign	Medium Parts	warehouse.shapeset
cfeaa663-afeb-4ebb-bd3d-057b6f792382	obj_dekotora_scrollingstrip02	Small Parts	dekotora.shapeset
cffd3eb7-21db-4dde-bbc3-453e6bd7d941	obj_jewel_02	Quest / Special Items	jewel_creative.shapeset
d0084e20-90a8-4460-920c-f2dab4600c04	obj_interactive_growbed_potato_sprout	Medium Parts	interactive.shapeset
d00f05c6-f704-49a0-acdc-b4391086d254	obj_harvests_trees_birch03_p05	Resources	harvests_trees.shapeset
d053adac-e217-49de-b184-ad4bfbe1e52d	obj_decor_lidbarrel	Large Parts	decor.shapeset
d0aa2676-5266-432a-bf7e-3887e6ddedd5	jnt_suspensionsport_03	Small Parts	interactive_upgradeable.shapeset
d0afb527-e786-4a22-a907-6da7e7cba8cb	obj_interactive_locker	Large Parts	interactive_shared.shapeset
d1421af8-6f80-4413-8099-2c6b217fb929	obj_plants_ballcactus	Small Parts	plants.shapeset
d143e494-bef1-45c1-b842-0c81c9ae1a12	minidungeon_exit_portal	Medium Parts	survivalobject.shapeset
d1840356-ad77-4505-a9a0-10d11a77986f	obj_hideout_dropoff	Large Parts	survivalobject.shapeset
d2093f3c-178c-4220-bfe0-e8a3d87f96c0	obj_survivalobject_elevatorwallright	Large Parts	survivalobject.shapeset
d21fc21f-085c-4de7-a6a1-12bddead653a	obj_harvests_crystal_large02_p05	Resources	harvests_crystal.shapeset
d22164ab-fba8-4243-9059-77abc82eb995	d22164ab-fba8-4243-9059-77abc82eb995	Small Parts	effect_proxies.shapeset
d296c1ad-e893-4866-ba73-1cbbb38ebd37	obj_containers_humidifier	Large Parts	containers.shapeset
d2e0d468-858b-4a8b-98b4-8c5900309aef	obj_survivalobject_elevatorfloor	Large Parts	survivalobject.shapeset
d2fab7ef-21db-4681-a22a-cd4f278fc355	obj_consumable_extinguisher	Consumables	consumable_shared.shapeset
d30dcd12-ec39-43b9-a115-44c08e1b9091	obj_interactive_driverseat_04	Large Parts	interactive_upgradeable.shapeset
d361b477-69b2-4a3a-b119-ec99a3938f5b	obj_decor_basketstack	Medium Parts	decor.shapeset
d3c95e21-4608-44eb-8876-ca3f59cb7740	obj_harvests_crystal_large01_p01	Resources	harvests_crystal.shapeset
d42cae51-343e-4847-83a4-e55c1b04aa80	obj_warehouse_beamframeend	Small Parts	warehouse.shapeset
d48dc62b-ae26-4b0d-bc15-939f835ae19b	obj_rewards_kitchenpot01	Quest / Special Items	rewards.shapeset
d4a74caa-6ffc-4f20-960c-b719e4402081	obj_spaceshipsurvivalobject_shipbed	Large Parts	spaceship_survivalobject.shapeset
d4ae8963-40e9-4680-934d-5626a3bfc363	obj_decor_openclosedsign	Medium Parts	decor.shapeset
d4d68946-aa03-4b8f-b1af-96b81ad4e305	obj_consumable_gas	Consumables	consumable_shared.shapeset
d4e6c84c-a493-44b1-81aa-4f4741ea3ed8	obj_spaceship_microwave	Small Parts	spaceship.shapeset
d509a432-85f9-419f-8b02-8d58b1082f97	obj_decor_sign07	Medium Parts	decor.shapeset
d5da6d42-69e2-49ca-8def-3339bf9f0d35	obj_industrial_platform	Large Parts	industrial.shapeset
d5e36413-b3c1-4636-8447-3410c352ec7b	obj_interactive_gasengine_creative	Small Parts	interactive.shapeset
d69139ee-5b7f-479a-b9c1-6549017a1ea1	obj_resource_refinednimbolium	Resources	resource.shapeset
d6ae871d-466e-4f28-99f1-90d6e281062a	obj_survivalobject_minidungeon_elevatorfloor	Large Parts	survivalobject.shapeset
d6ce5127-c5be-42e3-a55f-0261bf1ac145	obj_interactive_ladder	Medium Parts	interactive_shared.shapeset
d6e5bd19-b26d-4619-9df6-d451d3389513	obj_survivalobject_minidungeon_keycard	Small Parts	survivalobject.shapeset
d6f0de5e-8ba9-42e6-9dac-bfe5fc4606be	obj_structure_concretefoundation02	Large Parts	structure.shapeset
d71d8897-5af6-4adc-b626-50e45f931157	obj_industrial_cylindermedium	Medium Parts	industrial.shapeset
d740a27d-cc0f-4866-9e07-6a5c516ad719	blk_wornmetal	Blocks	blocks.shapeset
d76d0639-4b04-4fb2-8338-ff4f7bde5ea0	d76d0639-4b04-4fb2-8338-ff4f7bde5ea0	Small Parts	effect_proxies.shapeset
d84d768a-774e-491e-8a95-da1d4afa6df7	obj_dekotora_sidelight	Medium Parts	dekotora.shapeset
d8766548-a54d-436b-b086-c6b546a01b3b	blk_dekotora01	Blocks	blocks.shapeset
d9509ce7-5a2e-4d4d-b39c-1332447cef41	obj_interactive_alarmclock	Small Parts	interactive_creative.shapeset
d97a85c5-7c0f-4bfb-9ef4-ce6ecdab9539	obj_fittings_ductbend	Small Parts	fittings.shapeset
d9adddcc-972d-4726-a376-67f950b99a44	jnt_suspensionsport_04	Small Parts	interactive_upgradeable.shapeset
da2efa37-370d-4848-bc2e-2bae01173ce1	obj_office_officechair_taped	Medium Parts	survivalobject.shapeset
da4833fd-f981-4e08-a9f7-48e630a7c146	obj_container_battery	Medium Parts	interactive_containers_shared.shapeset
da6e54df-a223-4a0e-b42f-ddeddd33f5b3	obj_construction_light	Medium Parts	construction.shapeset
da86d1c6-e29b-4741-8b65-eed067222dc7	obj_decor_stackedpaper	Small Parts	decor.shapeset
da993c70-ba90-4748-8a22-6246bad32930	obj_characterobject_haybotpackage	Quest / Special Items	characterobject.shapeset
dac97219-d076-41db-8bbb-2509facf0eb4	obj_construction_paintcan	Small Parts	construction.shapeset
db2ce519-490e-4432-b329-c973ecc8f5d9	obj_decor_sunshakeudder	Medium Parts	decor.shapeset
db66f0b1-0c50-4b74-bdc7-771374204b1f	obj_vehicle_bigwheel	Medium Parts	vehicle.shapeset
dba4cbca-1504-4df0-97e7-19b3efe78d32	obj_robotparts_cablebot	Medium Parts	robotparts.shapeset
dbd509b5-b7cc-43cf-9a89-b3befecfe991	obj_industrial_rack	Medium Parts	industrial.shapeset
dbe08d9e-6d19-4475-b820-ce35733fa5fc	obj_voxelmaterial_rich	Resources	voxelmaterial.shapeset
dd42e167-4dc8-4023-a65d-6966cb6415a1	dd42e167-4dc8-4023-a65d-6966cb6415a1	Small Parts	effect_proxies.shapeset
ddaa82ea-22c5-4a2c-8367-c2ee12d5ea5b	obj_industrial_encryptstandfoundation	Large Parts	industrial.shapeset
ddc45a73-e871-4e4d-a0e6-a10f2bed6ea9	obj_dekotora_spinningsign01	Medium Parts	dekotora.shapeset
de018bc6-1db5-492c-bfec-045e63f9d64b	obj_interactive_sensor_04	Small Parts	interactive_upgradeable.shapeset
de467c9b-a0ab-4e20-95ae-0e5fe8140989	obj_containers_vegboxonion	Large Parts	containers.shapeset
de556b89-a4be-4d7e-ab49-e6485af16836	obj_harvests_trees_birch02_p05	Resources	harvests_trees.shapeset
de637191-d84d-4c1e-8a55-7bb86e54ce70	obj_harvests_trees_spruce02_p03	Resources	harvests_trees.shapeset
de7a75db-207d-48fe-a385-fc4c61b40cf6	obj_construction_stairs	Large Parts	construction.shapeset
de7eea5b-9262-476b-a5bb-238d0e91f81f	obj_survivalobject_kobag	Medium Parts	survivalobject.shapeset
de9ede75-5759-4d49-b3f1-6b274716945d	obj_harvests_nonepart_tier5_p05	Resources	harvests_nonepart.shapeset
deabb19a-1acd-4bbf-8bd2-f8f17410170b	obj_containers_cowcrate	Large Parts	packingcrates.shapeset
def1fe25-a33d-405b-ac04-2c1707c2101b	obj_spaceship_ceilingbeam02	Medium Parts	spaceship_survivalobject.shapeset
df3734e2-f04b-443f-b568-fe5b076646c7	obj_plants_leafplant	Medium Parts	plants.shapeset
df4724fa-b3ea-438d-b07f-75af46af4bfd	obj_destructable_tape_tape01	Small Parts	destructable_tape.shapeset
df8528ed-15ad-4a39-a33a-698880684001	obj_interactive_thruster_01	Medium Parts	interactive_upgradeable.shapeset
df953d9c-234f-4ac2-af5e-f0490b223e71	blk_wood1	Blocks	blocks.shapeset
dfcff000-e027-4f43-9bfb-f9a84b3b50c4	obj_destructable_tape_cornertape04	Medium Parts	destructable_tape.shapeset
dfefc9d7-db03-4d25-ad85-eae1d824d8c0	obj_interactive_radio	Small Parts	interactive.shapeset
e02620a5-371b-4d63-be35-fd8a0552eba9	obj_industrial_stairwedge	Wedges	industrial.shapeset
e086d2de-6224-4ebc-8152-add18793ee58	obj_destructable_tape_big_walltape03	Small Parts	destructable_tape.shapeset
e08d860d-650e-4b81-8cfa-411ea8e6e9c0	obj_decor_wcsignfemale	Medium Parts	decor.shapeset
e0ca4f27-4e44-4888-a74f-42c62a5fdf91	obj_structure_cableroll01	Large Parts	structure.shapeset
e0f8dc49-c418-403b-a7a1-44bea7ecd3d0	obj_fittings_venthub	Large Parts	fittings.shapeset
e0fcf485-d0e7-4279-b42d-6a9b4347f616	obj_survivalobject_carry	Large Parts	survivalobject.shapeset
e1273b8a-945b-4080-81eb-cbf79961cccb	obj_small_3way_pipe	Small Parts	fittings.shapeset
e1828741-2653-4a9c-8850-3f5b7eee37a9	quest_phone	Quest / Special Items	quest_items.shapeset
e1e8551d-7787-4ab2-b620-09d2cf110bba	obj_nugget_t2	Resources	resource.shapeset
e22c8acb-151f-4837-ba32-7c61896b4eec	obj_building_barracksupportlong	Medium Parts	building.shapeset
e243f642-6934-42bb-8cdd-f8ff1704d411	obj_consumable_longsandwich	Consumables	consumable_creative.shapeset
e27e871d-5eac-40af-8c70-65340e819878	obj_survivalobject_packagedburger	Medium Parts	survivalobject.shapeset
e281599c-2343-4c86-886e-b2c1444e8810	blk_concrete3	Blocks	blocks.shapeset
e2844132-31b4-4a2c-af5f-0abd173af1ef	obj_warehouse_beambigintersect	Small Parts	warehouse.shapeset
e28c88fc-bd6d-4b03-a799-c0d39f0a799e	obj_resource_mud	Resources	resource.shapeset
e2a0770b-9bb9-4b3b-b9f2-994b534b79f3	obj_decor_toiletroll	Small Parts	decor.shapeset
e392d6d0-cfc3-48b5-8617-d5c9a7c624aa	obj_dekotora_stripelight03	Small Parts	dekotora.shapeset
e3bc44d7-2173-47c0-86c3-0a9348812692	obj_harvests_trees_pine03_p03	Resources	harvests_trees.shapeset
e3bdeea5-d349-4d08-9b5a-5695ea05537e	obj_consumable_cornade	Consumables	consumable_shared.shapeset
e3e58881-69e6-4593-8211-017bcd72c907	obj_industrial_antennatowertop	Large Parts	industrial.shapeset
e49a6a73-74a1-4c30-9e32-66dd07b4843c	obj_harvests_crystal_large01_p02	Resources	harvests_crystal.shapeset
e49b210a-0d46-4f06-bcd8-08862379d156	obj_survivalobject_keycard	Small Parts	survivalobject.shapeset
e4df268d-5845-4532-ba75-75bb7b71fcdf	obj_harvests_trees_pine01_p04	Resources	harvests_trees.shapeset
e555a792-9d1c-4672-8a8c-08387fe2a28e	obj_voxelmaterialchunk_t3_large	Resources	voxelmaterialchunk.shapeset
e559dc2f-cbf9-47cc-95f3-42c2bb1b77a7	obj_interactive_growbed_tomato_sprout	Medium Parts	interactive.shapeset
e585bcd6-5828-4a37-8ec7-dffb561f0956	obj_industrial_antenna01	Large Parts	industrial.shapeset
e59afe5b-2c5f-4934-95d7-8c187b22fd6d	obj_survivalobject_capsuledoor	Large Parts	survivalobject.shapeset
e5b0392a-c149-47c1-aa9a-54ebd7082242	obj_growlab_key	Small Parts	survivalobject.shapeset
e5e81f70-6477-4099-ad77-76bf6a4f364f	obj_rewards_tablelamp	Quest / Special Items	rewards.shapeset
e6796f6a-138e-4086-9fe3-da6910e00484	obj_structure_postalcrate	Medium Parts	structure.shapeset
e69e0466-8783-4cfd-8a0a-8794af743094	obj_structure_concretebarrier02	Large Parts	structure.shapeset
e6db321c-6f98-47f6-9f7f-4e6794a62cb8	obj_interactive_thruster_04	Medium Parts	interactive_upgradeable.shapeset
e71b55c7-8547-4bef-bb77-e976c8abde0b	obj_decor_sign_storage	Large Parts	decor.shapeset
e77d9577-589a-446b-96c1-f6d0d7495489	obj_crates_blueberry	Large Parts	packingcrates.shapeset
e7847840-48b9-47ec-8b9c-79dd4c4c3cfd	obj_harvests_crystal_large01_p04	Resources	harvests_crystal.shapeset
e7eae129-9e3f-45d2-997c-637865c60a5e	obj_office_waterdispensertank	Medium Parts	building.shapeset
e83a22c5-8783-413f-a199-46bc30ca8dac	obj_interactive_builderguide	Medium Parts	survivalobject.shapeset
e84680b8-83ab-4cc3-af10-df857a300e9e	obj_spaceshipsurvivalovject_ceilinglight	Large Parts	spaceship_survivalobject.shapeset
e846e3e7-b608-49c9-bbfd-e0bb859e6d3c	obj_fittings_ventbig04	Medium Parts	fittings.shapeset
e85606e7-d602-40b7-9aab-4a79340971e2	obj_harvests_crystal_medium_p02	Resources	harvests_crystal.shapeset
e858c1d5-8b16-4749-9119-b77e904520ac	obj_rewards_sidemirror	Quest / Special Items	rewards.shapeset
e8beb527-e470-4934-bc06-0d7f6312e49c	obj_destructable_tape_acrosstheroom01	Small Parts	destructable_tape.shapeset
e8cadcb0-9cdf-49d8-bac2-00193e8ac3cc	obj_spaceship_ceilingbeam01	Large Parts	spaceship_survivalobject.shapeset
e8d88e1f-7025-4911-8d8a-d77574343632	obj_rewards_beachball	Quest / Special Items	rewards.shapeset
e91b0bf2-dafa-439e-a503-286e91461bb0	obj_light_factorylamp	Medium Parts	lights.shapeset
e94095bb-e1aa-4ad1-bfae-85d5f7d0915a	obj_dekotora_floorsquare02	Medium Parts	dekotora.shapeset
e96e15d9-0997-4ed6-8c75-751848fb8edd	obj_shoprewards_bonsaitree	Quest / Special Items	shoprewards.shapeset
e981c337-1c8a-449c-8602-1dd990cbba3a	blk_plasticwall	Blocks	blocks.shapeset
e9a7a26a-6e72-4bd4-8a44-7d5ab8b83f4b	obj_destructable_tape_big_walltape02	Small Parts	destructable_tape.shapeset
e9efc008-8fae-4391-9ad1-6a62dbab5760	obj_container_chest_looting	Medium Parts	interactive_shared.shapeset
ea10d1af-b97a-46fb-8895-dfd1becb53bb	obj_container_water	Medium Parts	interactive_containers_shared.shapeset
ea16ec2e-5135-49e9-9543-9bdcd818d90a	obj_destructable_tape_big_walltape05	Small Parts	destructable_tape.shapeset
ea3678fc-fcf3-475c-9a5e-8150a938af82	obj_survivalobject_chastermechanics	Small Parts	survivalobject.shapeset
ea42ac82-47cc-4e13-889c-de38f8478b91	obj_rewards_backmirror	Quest / Special Items	rewards.shapeset
ea64acf0-c0a8-44c4-a946-f358d232e965	obj_road_signpost	Small Parts	decor.shapeset
ea6864db-bb4f-4a89-b9ec-977849b6713a	blk_tryponet	Blocks	blocks.shapeset
ea77b8ae-579a-4c37-9eaf-191f0049f1f5	bigbox02	Large Parts	survivalobject.shapeset
eabc9e68-6172-4719-ace5-5d64333233c0	obj_vehicle_mediumpipe	Small Parts	vehicle.shapeset
eb0b62d6-3557-428b-a6e2-a98ff25e16c8	obj_dekotora_bigwheel	Medium Parts	vehicle.shapeset
eb1ef696-5c05-4662-9e47-fe1e0875ff84	obj_seed_potato	Plantables	plantables_creative.shapeset
eb3d3125-d022-4624-a8bc-55b085ef8bd2	obj_rewards_carfrontpanel	Quest / Special Items	rewards.shapeset
eb5ba645-ef8c-430c-a037-d15d752bbcd3	obj_dekotora_archlight	Small Parts	dekotora.shapeset
eb608c5d-c418-49db-a2c5-1c8186b3d314	obj_vehicle_mediumpipebent	Small Parts	vehicle.shapeset
eb8554ae-46de-4217-9906-3aa2d402429f	obj_dekotora_bulbframing02	Small Parts	dekotora.shapeset
ebb60949-9dd9-4914-b56c-2e7c974be3b7	bq_garden_01	Small Parts	builderguide.shapeset
ebd73cee-988f-4ffb-95d1-d3c3c81fd506	obj_survivalobject_dispenserbot	Large Parts	survivalobject.shapeset
ebe2782e-a4f5-4d91-83cc-db110179393b	obj_interactive_seat_03	Medium Parts	interactive_upgradeable.shapeset
ebefa387-fe4a-4839-bdd9-b6b4da39368f	obj_manmade_shacklight	Small Parts	manmade.shapeset
ec0bb005-f3c1-425a-94c4-6feca8567068	obj_survivalobject_terminal	Large Parts	survivalobject.shapeset
ec334737-1467-4a29-a3b7-e04f662bca1b	obj_warehouse_overheadcranetrolley	Medium Parts	warehouse.shapeset
ec757a7d-a27b-4688-ae85-46167659bf00	obj_construction_ramp01	Wedges	construction.shapeset
ed27f5e2-cac5-4a32-a5d9-49f116acc6af	obj_light_headlight	Small Parts	lights.shapeset
ed4fd579-535e-4a44-ac2c-52f805f1a875	bq_carousel_01	Small Parts	builderguide.shapeset
ed8cb110-bf48-43f6-9e86-273cfc0a7080	obj_destructable_tape_big_walltape01	Small Parts	destructable_tape.shapeset
edd445cc-c298-4ce3-9a58-745c1bee1bc7	obj_decor_screw02	Small Parts	decor.shapeset
eecc076e-c9a0-4f40-a966-ebc3a34e487a	mounted propanetank02	Large Parts	survivalobject.shapeset
eed5ea94-2b85-4c1d-881d-7e07574480f9	obj_survivalobject_dispenserbot_spawner	Large Parts	survivalobject.shapeset
ef4cc633-3cd1-4e13-9502-b498c4a4c7af	obj_resource_drillcasingmixedt3	Resources	resource.shapeset
ef7115ea-a497-4a4a-a1ec-44b810094ef1	obj_harvests_trees_leafy03_p00	Resources	harvests_trees.shapeset
efb2837c-f1d2-412b-bff1-a210b3426fd9	obj_resource_wonkstonks	Resources	resource_creative.shapeset
efbf45f8-62ec-4541-9eb1-d529966f6a29	obj_interactive_driverseat_02	Large Parts	interactive_upgradeable.shapeset
efd779ef-ce99-4507-bafb-9e2c7ff8a46c	obj_warehouse_banner1	Large Parts	warehouse.shapeset
f0438bd7-6307-4991-943f-d78b04877d96	obj_containers_vegboxcucumber	Medium Parts	containers.shapeset
f0713386-8c95-493d-b013-e8e53e32d1ed	obj_fittings_wireconvexbend	Medium Parts	fittings.shapeset
f08d772f-9851-400f-a014-d847900458a7	obj_interactive_fridge	Medium Parts	interactive.shapeset
f092e8b5-4b10-48be-8ad1-2ac5625f49b8	obj_building_plunger	Medium Parts	building.shapeset
f0c365f6-fcb4-4135-9769-79f7e7aba240	obj_interactive_growbed_pigmentflower_mature	Medium Parts	interactive.shapeset
f0cba95b-2dc4-4492-8fd9-36546a4cb5aa	blk_cardboard	Blocks	blocks.shapeset
f152e4df-bc40-44fb-8d20-3b3ff70cdfe3	obj_resource_circuitboard	Resources	resource_creative.shapeset
f15b5fa7-6113-4af8-b3e1-b05560ed946a	obj_spaceship_corner01	Large Parts	spaceship_survivalobject.shapeset
f1831414-735f-4323-834a-85d5953fc160	obj_industrial_encryptstandhinge	Medium Parts	industrial.shapeset
f27cf05c-f6f9-43dc-93db-f810372110ec	obj_shootingrange_farmbottarget	Large Parts	shootingrange.shapeset
f293a245-2415-4da5-b012-01134652611f	obj_robotparts_tapebotshooter	Medium Parts	robotparts.shapeset
f2aa1e44-aea8-4431-9b7e-f7e35163dd7c	f2aa1e44-aea8-4431-9b7e-f7e35163dd7c	Small Parts	character_shape.shapeset
f2f3209d-9df3-410e-b87e-603ddd0d9918	obj_interactive_growbed_tomato_mature	Medium Parts	interactive.shapeset
f3012975-5006-4a3a-b441-14f433070600	f3012975-5006-4a3a-b441-14f433070600	Small Parts	effect_proxies.shapeset
f35266b5-30ca-40bc-8504-cc0ead2ab528	obj_survivalobject_minidungeon_cardreader	Large Parts	survivalobject.shapeset
f37b101c-508b-4630-9f9d-47ef1c834183	obj_industrial_cylindersmall	Medium Parts	industrial.shapeset
f3cfef9d-faef-4be8-9283-476eb99614d7	jnt_suspensionoffroad_01	Medium Parts	interactive_upgradeable.shapeset
f406bf6e-9fd5-4aa0-97c1-0b3c2118198e	blk_bubblewrap	Blocks	blocks.shapeset
f4107fbf-2c39-455c-9aaf-2bb94d915ae8	obj_structure_metalbarrier	Medium Parts	structure.shapeset
f47612db-e035-4d62-81e2-64fc3453ccc3	obj_survivalobject_bananabox	Medium Parts	survivalobject.shapeset
f4d77a3b-6568-4630-9d4d-888323b325f8	jnt_suspensionsport_bearing_04	Small Parts	interactive_upgradeable.shapeset
f5098301-1693-457b-8efc-83b3504105ac	obj_plantables_orange	Plantables	plantables_creative.shapeset
f554be5a-2012-4d2d-9a10-776d31aa1fd7	obj_resource_silica	Resources	resource.shapeset
f5670a5a-7782-4683-bed0-a6eda785a5e2	obj_decor_poster01	Large Parts	decor.shapeset
f56d7788-122e-421a-b63b-2938466125e9	obj_survivalobject_gasengine	Small Parts	survivalobject.shapeset
f5786e5d-8366-4ebf-be00-f3a4b036a77b	obj_industrial_stairplatform	Large Parts	industrial.shapeset
f57e4a93-f61b-4418-83c1-3d8cbcd6322a	obj_rewards_ivypipe01	Quest / Special Items	rewards.shapeset
f5b5acb3-afd5-4755-a7fe-2151f0559d43	obj_warehouse_beambigend	Small Parts	warehouse.shapeset
f5ceb7e3-5576-41d2-82d2-29860cf6e20e	blk_crackedconcrete	Blocks	blocks.shapeset
f6687d52-efc1-4f00-b573-bee4363ee14f	obj_containers_vegboxcarrot	Medium Parts	containers.shapeset
f6874702-a226-4f32-8753-d642e2124ebc	obj_survivalobject_botspawner	Large Parts	survivalobject.shapeset
f708c190-6155-4769-ae0e-884cc8c21300	obj_harvests_trees_leafy02_p00	Resources	harvests_trees.shapeset
f74c2891-79a9-45e0-982e-4896651c2e25	obj_consumable_chemical	Consumables	consumable_shared.shapeset
f74dc766-3d8b-4f63-925c-dce2e3227133	obj_rewards_windshield_leftpart	Quest / Special Items	rewards.shapeset
f7744922-3b4d-4deb-a593-129c449acd09	f7744922-3b4d-4deb-a593-129c449acd09	Small Parts	effect_proxies.shapeset
f7d4bfed-1093-49b9-be32-394c872a1ef4	blk_treadplate	Blocks	blocks.shapeset
f80026c5-2019-4f87-8abd-345bd23aa156	obj_industrial_racklong	Medium Parts	industrial.shapeset
f81851f6-a7a6-4dd3-b36c-b5d735f88128	obj_voxelmaterial_t4	Resources	voxelmaterial.shapeset
f82df260-a92a-411e-80fb-182768cb71d7	obj_consumables_key	Consumables	consumable.shapeset
f876dd01-e276-46ea-acbb-7b3dc46e6ba1	f876dd01-e276-46ea-acbb-7b3dc46e6ba1	Small Parts	effect_proxies.shapeset
f8b43c14-1594-480f-9032-9d726b2f17df	char_npc_scoutfarmer_binoculars	Small Parts	char_npc_scoutfarmer_stuff.shapeset
f8b984da-4b24-4e36-b440-86ead126b6dc	obj_containers_treecrate	Large Parts	containers.shapeset
f8c057f3-5b05-40d0-a37e-30f24fcb1aa7	obj_containers_smallbox	Medium Parts	containers.shapeset
f8da6b41-03d7-4bc1-ba94-011a351b1569	obj_containers_cardboardstack_medium	Medium Parts	containers.shapeset
f993ed50-f6db-4f38-a559-d86dd1efda2a	f993ed50-f6db-4f38-a559-d86dd1efda2a	Large Parts	effect_proxies.shapeset
